tokenId,Wings,Tail,Body,Legs,Head,Horns,Eyes,domain,color,replceable,replaced,Names,Generation
8633,10,14,19,10,8,11,19,1,8,2,,Chealoodd,5
8634,21,4,9,17,15,19,1,2,3,2,,Feergand,7
8635,10,23,8,20,7b,3,1,0,7,1,L05E007,Feykal,7
8636,21,24,1,15,2,5,23,2,0,1,,Rakworod,7
8637,5,9,20,4,24,22,3,0,2,1,,Ghafyray,7
8638,16,18,11,8,16,13,12,1,7,1,,Burekoq,6
8639,14,23,18,11,12,11,20,1,9,2,,Cayphurr,6
8640,12,15,22,4,15,24,20,1,8,4,,Whyrphoor,6
8641,18,5,4,13,6,2,4,3,1,2,,Veralier,6
8642,21,8,20,5,5,13,10,1,4,1,,Lleytsoi,6
8643,5,23,8,2,15,23,23,3,6,3,,Crugarr,5
8644,17,22,4,8,5,14,16,1,6,4,,Wyordro,7
8645,17,18,17,19,18,8,23,1,6,3,,Moswhewar,5
8646,13,8,3,19,11,24,15,2,6,2,,Roddyvor,7
8647,19,3,14,11,21,20,1,1,4,1,,Faydham,7
8648,7,14,16,11,13,11,7,0,9,2,,Keuden,5
8649,18,10,5,17,4b,10,15,3,0,1,L05E004,Potsay,6
8650,21,22,7,16,2,3,15,2,8,2,,Baelza,7
8651,1,20,21,17,8,20,4,2,6,3,,Vadalf,6
8652,5,14,7,16,4,6,10,2,1,3,,Yalferph,7
8653,16,14,20,11,11,5,10,2,5,0,,Iooyrph,6
8654,17,13,8,10,6,18,2,3,7,3,,Brukur,7
8655,13,7,14,12,23,24,20,3,6,3,,Tanewlar,7
8656,4,1,16,2,12,14,13,2,0,2,,Nauleth,7
8657,11,14,20,19,22,9,2,3,1,3,,Tasaloq,7
8658,7,11,2,18,2,23,10,0,0,2,,Zaygha,6
8659,10,15,8,8,9,5,2,0,0,1,,Sheipol,6
8660,20b,20,5,19b,4b,7b,3,0,9,2,"L04E019,L01E020,L05E004,L06E007",Rilblaves,7
8661,13,22,11,8,17,24,19,1,4,2,,Peeludh,7
8662,10,16,24,9,7,2,1,0,8,1,,Vaorda,7
8663,14,18,4,23,17,15,8,2,7,2,,Rueer,7
8664,15,1,20,10,22,11,20,3,9,4,,Tiavutor,6
8665,3,3,19,24,16,11,10,2,5,2,,Nysanord,6
8666,16,23,7,2,17,3,3,0,6,1,,Beladoq,6
8667,6,17,13,5,21,24,16,3,0,2,,Driawraph,7
8668,22,19,2,11,18,18,15,3,3,1,,Cuuddh,6
8669,2,5,18,8,16,12,21,0,3,2,,Kaywhud,7
8670,23,14,14,21,1,3,12b,2,3,1,L07E012,Whakolf,6
8671,23,12,3,7,8,11,17,0,7,4,,Danlleche,7
8672,21,2,23,2,21,3,11,3,2,2,,Tasubuth,5
8673,20,13,2,16,12,5,8,0,6,2,,Rilstrohon,7
8674,3,13,22,7,10,23,15,1,2,3,,Gar,7
8675,10,20,7,8,9,16,21,2,9,0,,Belhyrad,7
8676,24,13,21,13,18,11,12,1,0,3,,Veruqoth,6
8677,15,23,7,3,3,6,19,2,0,2,,Sheadan,6
8678,11,14,17,5,21,11,3,0,4,2,,Beurkdro,6
8679,11,14,1,6,21b,9,24,2,9,1,L05E021,Pheivrom,7
8680,12,16,13,11,20,14,15,3,4,2,,Radstoton,7
8681,10,11,21,10,1,15,20,1,9,2,,Loralord,6
8682,22,20,7,7b,6,4,9,0,6,1,L04E007,Nalynuth,7
8683,18,21,14,14,17,11,13,0,2,2,,Ranafoq,6
8684,21,14,11,22b,10,8,3,3,4,1,L04E022,Lyeacuth,7
8685,2,5,22,22,24,14,12,2,9,4,,Cheizuth,6
8686,20,4,23,11,10,12,18,1,6,4,,Wueerktta,7
8687,22,1,9,1,15,14,18,2,6,1,,Chehakin,6
8688,7,17,9,5,12,9,9,0,9,1,,Peedraph,5
8689,16,19,12,19,20,7,9,1,4,4,,Tonylran,6
8690,11,8,8,17,16,3,13,2,4,0,,Tasrhoban,6
8691,11,6,15,2,19,11,19,3,5,3,,Poliyelf,5
8692,1,7,8,23,15,5,18,3,6,2,,Pahat,7
8693,8,7,1,4,1,12,19,0,2,2,,Iierarsstvaigha,6
8694,5,22,24,10,9,19,17,3,0,2,,Trouryn,7
8695,10,22,20,14,4,22,6,2,4,3,,Llietsu,6
8696,9,10,9,20,16,8,14,1,1,1,,Bloogharr,6
8697,4,20,16,14,24,13,18,0,7,3,,Yerdukal,7
8698,1,2,23,15,22,3,19,1,9,2,,Theutas,7
8699,13,23,23,6,1,19b,17,2,6,1,L06E019,Steawham,6
8700,14,18,20,13,22,10,4,0,3,2,,Mosijiev,7
8701,13,23,9,20,7,3,8,2,5,1,,Nyagiev,7
8702,2,16,20,7,24,20,13,3,8,3,,Nyoothtta,6
8703,22,21,17,14,9,15,22,0,2,2,,Vesobar,6
8704,9,5,7,7,8,19,2,0,8,4,,Thaurak,6
8705,15,20,3,7,3,14,4,2,8,3,,Ceathoph,6
8706,10,2,3,5,24,11,9,1,0,2,,Dar,7
8707,7,21,10,5,21,6,22,2,8,4,,Ghaquuny,6
8708,2,9,1,4,8,8,15,3,4,2,,Ceriglar,6
8709,21,5,21,4,5,24,14,0,9,3,,Lautan,5
8710,8,17,1,22,19,6,13,2,0,4,,Guhat,7
8711,14,4,21,16,13,21,19,2,1,3,,Bloeshoor,6
8712,16,20,8,1,4b,16,24,0,1,1,L05E004,Cerugord,6
8713,23,10,13,20,23,15,14,3,5,2,,Kelaqark,6
8714,2,18,21,7,10,18,15,3,1,3,,Qioo,6
8715,5,19,21,16,6,18,6,1,0,3,,Sooleth,6
8716,22,12,9,4,24b,15b,5,2,4,3,"L05E024,L06E015",Shoothem,7
8717,23,23,9,24,5,19,16,2,5,3,,Kinicoo,6
8718,10,3,18,2,8,22,12,3,7,3,,Polpeban,7
8719,13,10,2,6,6,4,4b,2,3,1,L07E004,Soood,6
8720,16,4,20,2,11,6,8,3,0,3,,Thauwhard,7
8721,23,1,10,2,20,14,14,2,0,3,,Garvugha,6
8722,7,12,23,22,12,12,22,1,9,4,,Wikwerd,4
8723,14,10,20,5,12,9,23,3,2,1,,Sistradd,7
8724,2b,10,8,23,16,4,21,0,9,1,L01E002,Meuque,7
8725,9,13,11,20,22b,8,3,3,2,1,L05E022,Ghayruddh,7
8726,11,3,20,1,10,15,23,1,4,2,,Chaaluth,7
8727,12,12,5,13,23,13,22,0,4,2,,Stupham,5
8728,7,22,19,15,6,1,21,0,5,2,,Lorebor,7
8729,18,21b,20,21,3,20,16,2,2,1,L02E021,Thrayver,6
8730,15,11,18,13,1,19,1,3,4,2,,Tonijlar,6
8731,6,7,20,4,21,7,3,2,0,2,,Quyrpha,6
8732,24,22,7,21,19,19,22,1,3,4,,Chephywor,5
8733,23,6,19,20,13,16,20b,1,9,1,L07E020,Maiwraph,7
8734,4b,15,2,4,2,21,2b,1,0,2,"L01E004,L07E002",Kiiev,6
8735,15,12,24,6,5,6,2,0,2,4,,Hoodo,6
8736,9,10,5,2,22,21,3,1,6,3,,Zaipham,7
8737,10,16,7,17,7,12,6,2,9,3,,Rodsmiwor,6
8738,19,7,24,15,9,15,12,0,1,2,,Liekolf,6
8739,10,14,6,18,6,3,5,3,3,1,,Breyphurr,6
8740,22,22,3,5,16,4,24,1,5,1,,Samfiril,6
8741,18,6,9,23,17,21b,16,0,1,1,L06E021,Sayizoq,7
8742,10,21b,19,13,9,10,13,2,3,1,L02E021,Nooth,5
8743,12b,15,12b,12,2,23,12b,1,8,4,"L03E012,L07E012,L01E012",Risixiev,5
8744,20,24,21,12,10,7,21,3,4,3,,Pouzuka,6
8745,20,10,21,1,18,4,7,0,3,1,,Rynenood,7
8746,11,15,15,10,12,13,23,2,0,1,,Rothosar,6
8747,24,2,8,7,19,24,4,0,8,4,,Brainal,6
8748,20,4,10,22,18,21,18,2,8,4,,Stoulor,6
8749,6,23,9,20,3,7b,17,1,1,1,L06E007,Thuiwuth,7
8750,6,1,1,18,1,18b,4b,0,7,2,"L06E018,L07E004",Meurpha,5
8751,5,13,3,20,17,24b,16,3,3,1,L06E024,Yuivrom,7
8752,9,20,17,17,14,21,17,1,3,2,,Honrhugar,5
8753,15,19,21,7,11,1,1,3,5,2,,Tanbirad,6
8754,4,12,11,10,3,7,14,2,1,4,,Chrogarr,7
8755,22,18,12,12,22,12,1,1,1,4,,Thaidoph,4
8756,7,15,24,16,2,6,11,1,7,3,,Biatsay,7
8757,9,7,3,12,23,16,12,3,7,2,,Shyquigha,6
8758,24,3,19,1,11,14,16,0,4,1,,Heernust,7
8759,18,15,23,2,24,11,14,3,6,4,,Hayche,7
8760,8,10,5,9,10,19,21,1,7,2,,Aieverphwowor,6
8761,11,20,5,15,7,18,6,1,2,3,,Banrhacha,7
8762,18,21,24,6,20,21,6,3,6,4,,Dynstyler,5
8763,7,22,18,11,16,22,21,1,5,2,,Zealfdda,6
8764,14,3,24,13,19,9,24,0,6,1,,Rothmitia,6
8765,23,19,12,3,19,8,5,2,2,3,,Raaloodd,6
8766,20,16,8,21,10,14,5,1,6,2,,Chuipham,7
8767,6,16,24,9,8,21,15,2,3,2,,Rouril,7
8768,1,6,14,24,8,13,8,1,1,3,,Dealoodd,6
8769,14,16,12,10,14,4,16,3,7,2,,Kimiqoth,5
8770,14,13,23,10,21b,2,22,1,7,1,L05E021,Moravord,7
8771,2,4,13,15,9,4,17,2,4,2,,Quietor,6
8772,19,15,13,13,20,8,18,2,5,2,,Radunier,6
8773,12,5,21,16,23,5,21,1,0,2,,Seetas,5
8774,13,2,16,7,11,23,24,0,6,2,,Quawaque,7
8775,12,11,5,5,1,24,10,1,5,2,,Ranstrotia,6
8776,21,23,12,5,4,10,19,0,0,2,,Denpucha,7
8777,14,15,12,5,13,7,2,2,5,3,,Nallapol,7
8778,17,17,13,24,4,9,16,1,6,3,,Woruruth,6
8779,9,15,2,16,7,16,17,1,1,2,,Oarkornoqq,6
8780,22,1,12,18,23,16,23,3,0,2,,Worphonal,6
8781,6,16,23,9,9,18,2,2,7,2,,Melf,6
8782,9,8,22,18,15,7,23,2,7,3,,Choitai,7
8783,21,18,8,19,17,6,17,2,7,2,,Croumos,6
8784,11,1,24,3,20,9,23,2,2,2,,Tanhonys,7
8785,1,6,23,5,22,17,16,1,4,3,,Denehar,7
8786,23,21,18,22,4,8,1,1,0,3,,Hatylwar,7
8787,24,23,17,19,11,13,2,3,6,3,,Nalazooth,7
8788,4,15,11,13,5,20,24,3,9,2,,Drawham,7
8789,18,12,16,13,11,10,16,0,8,1,,Rothohord,6
8790,19,2,23,24,19,6,7,2,8,3,,Foark,6
8791,6,16,20,1,19,5,16,2,5,1,,Kimhitin,6
8792,14,3,8,3,20,11,17,3,4,2,,Fauddhdragon,6
8793,11,22,7,12,24,17,14,1,1,4,,Feeqark,7
8794,17,23,16,20,16,6,7,0,7,2,,Nyumoq,6
8795,24,3,4,7,7,16,14,1,5,4,,Viev,6
8796,1,18,4,20,21,16,1,3,6,3,,Sdrarnoth,6
8797,23,19,22,2,11,7,5,1,8,4,,Schairnoth,7
8798,9,15,14,14,18,21,14,0,1,2,,Dyvrurst,5
8799,3,20,23,12,9,15,10,2,1,2,,Mooq,7
8800,18,6,20,9,10,1,20,2,0,1,,Rodidalf,6
8801,7,8,13,21,22,24,14,1,9,4,,Quauvelf,7
8802,5,18,1,2,20,16,10,2,5,2,,Reoqbro,7
8803,12b,1,14,23,12,15b,15,2,0,2,"L01E012,L06E015",Lyeerood,7
8804,11,18,9,24,5,20,10,1,9,2,,Riluzelf,7
8805,8,1,18,12,4,23,15,3,1,4,,Turpover,7
8806,14,4,16,5,22,2,13,0,4,2,,Densmaton,7
8807,21,8,10,8,11,18,20,1,2,2,,Sulaqat,6
8808,1b,14,12b,22,24b,6,14b,0,1,3,"L03E012,L07E014,L05E024,L01E001",Ghazhoqua,7
8809,16,5,4,6,24,13,8,2,8,2,,Zhootan,7
8810,22,8,17,15,12,10,15,0,5,0,,Baneyoork,6
8811,2,5,11,8,19,19,22,3,4,3,,Jewraph,6
8812,22,2,12b,12b,6,11,1,2,6,3,"L04E012,L03E012",Rothritai,6
8813,19,8,18,6,9,11,9,2,5,1,,Ceybuq,6
8814,6,18,2,8,21,12,8,2,2,2,,Samarier,6
8815,24,12b,2,18,22,10,14b,0,8,3,"L07E014,L02E012",Qaeerdda,7
8816,10,23,11,14,17,3,7,1,0,0,,Buelf,7
8817,10,14,3,23,5,8,22,2,0,1,,Saukwad,7
8818,21,17,16,13,3,10,18b,0,9,1,L07E018,Zauthdragon,7
8819,21,22,8,9,23,5,12,1,0,2,,Zootur,7
8820,24,3,1,7,6,14,6,0,3,3,,Nauthphon,6
8821,22,6,17,16,22,11,19,1,8,3,,Crookwad,6
8822,9,19,9,2,22,5,11,2,1,2,,Poluflar,6
8823,2,6,20,10,11,4,23,0,3,2,,Peood,7
8824,8,7,5,11,1,11,21,2,8,2,,Rakefat,6
8825,7,2,12,6,11,13,15,1,7,2,,Thrialpith,7
8826,16,22,4,8,23,5,4,0,1,3,,Steuskel,6
8827,18,2,8,23,6,23,6,2,0,2,,Jiarpha,5
8828,16,17,12,15,17,18,16,0,5,2,,Earorjz,5
8829,7,19,7,1,19,20,3,3,3,2,,Rhaeris,5
8830,8,11,17,2,18,5,8,1,7,2,,Sayonuth,6
8831,6,17,19,24,4,12,21,2,3,3,,Beeerkta,7
8832,2,6,14,7,11,3,1,1,9,2,,Wariduddh,7
8833,9,4,16,13,11,13,4,3,5,2,,Phaegharr,5
8834,22,18,24,17,6,16,2b,1,5,1,L07E002,Shoirnust,7
8835,24,6,2,23,4,20,3,2,8,2,,Daoodta,7
8836,20,4,8,16,16,6,3,2,1,4,,Coq,6
8837,5,7,5,3,24,2,14,1,5,2,,Worezalf,6
8838,23,8,19,20,12,16,23b,3,5,1,L07E023,Zalf,7
8839,8,19,18,15,13,19,5,3,3,3,,Smathem,6
8840,15,14,20,11,18,19,16,0,9,2,,Raaludh,7
8841,7,17,23,15,10,16,24,0,9,1,,Strouden,7
8842,3,2,15,6,7,16,9,2,4,1,,Quaiself,7
8843,17,13,23,4,8,20,1,3,0,2,,Wysul,7
8844,17,3,16,14,1,13,13,3,5,1,,Darfather,6
8845,4,20,21,15,19b,17b,22,0,6,2,"L06E017,L05E019",Sdrarnust,7
8846,22,5,15,7,23,15,9,1,8,2,,Crubuq,6
8847,19,14,18,21,20,24,9,1,1,2,,Shetur,7
8848,6,20,21,13,5,13,24,2,7,1,,Rakcleser,6
8849,10,24,2,24,14,19,9,0,0,3,,Torrhokin,6
8850,22,19,13,23,14b,3,7,3,7,1,L05E014,Eievikuyh,7
8851,18,13,14,5,14,20,1,0,2,1,,Mosotelf,6
8852,20,9,21,3,10,7,8,1,9,2,,Belymuth,7
8853,17,4,9,8,7,23,2,3,9,4,,Aorernoqqslygar,7
8854,1,15,23,4,23,18,7,2,6,2,,Queagharr,6
8855,3,2,4,12,23,10,21,1,9,2,,Snoikel,7
8856,5,19,7,1,10,13,11,0,2,0,,Zadra,7
8857,22,2,8,4,5,6,15,0,1,2,,Sier,7
8858,21,19,5,1,18,15,4,3,7,2,,Crikwad,7
8859,5,18,10,9,15,19,18,3,0,2,,Yaybel,6
8860,8,10,19,1,1,3,12,3,4,2,,Niphurr,6
8861,8,11,14,7,24,5,10,2,6,3,,Worufelf,7
8862,19,7,23,6,15,1,10,1,2,0,,Seugharr,7
8863,2,18,12,6,7,5,20,0,3,4,,Jouth,7
8864,17,17,22,8,17,13,14,1,4,3,,Disay,5
8865,23,22,9,9,13,24,14,0,1,3,,Ialf,6
8866,17,18,11,20,4,14,16,0,1,2,,Feikel,7
8867,20,2,24,12,18,17,6,1,3,4,,Belcludar,7
8868,13,22b,2,8,9,1,3,2,1,1,L02E022,Therusark,7
8869,1,8,20,20,21,5,12,2,2,3,,Zheroth,6
8870,16,14,23,9,18,5,12,2,7,1,,Geikin,7
8871,24,13,24,16,10,23,7,1,8,3,,Cerfuvor,6
8872,24b,9,23,4,9,1,16,3,5,1,L01E024,Ooqomus,6
8873,21,8,10,1,8,17,4,2,7,3,,Troenal,6
8874,21,14,3,10,3,7b,3,3,8,1,L06E007,Rheywham,5
8875,12,2,11,9,14,9,4,3,8,3,,Ceetas,6
8876,23,2,3,13,14,1,6,0,4,2,,Heuton,7
8877,15b,21,17,24,10,15b,24,2,6,4,"L06E015,L01E015",Peapham,5
8878,18,17,11,11,16,16,5b,2,8,1,L07E005,Bruikur,5
8879,1,7,2,14,22,3,18,1,8,3,,Queshoor,7
8880,8,21,3,2,15,23,20,3,5,4,,Slealpith,7
8881,17b,5,17,11,12,1,17,1,2,1,L01E017,Stikolf,6
8882,7,19,14,21,21,10,6,3,3,3,,Byuddh,6
8883,20,6,14,5,2,14,20,2,1,2,,Dancluden,5
8884,11,19,2,12,10,14,17,1,7,1,,Meastradd,7
8885,12,21,9,23,15,12,17,2,5,3,,Sweetia,6
8886,20,21,14,17,22,8,9,1,6,3,,Hatagelf,7
8887,23,20,21,12b,11,2,16,0,7,1,L04E012,Hatwaler,7
8888,24b,10,5,14,11,5,13,2,4,1,L01E024,Polstybel,6
8889,14,9,12,21,19,20,18,3,4,3,,Baevor,7
8890,7,9,14,3,10,20,10,3,6,1,,Braywhud,6
8891,20,4,4,21,4,3,18,2,1,4,,Rgho,5
8892,1,11,23,1,2,5,12,3,5,2,,Chechrilye,6
8893,20,23,7,23,11,15,22,0,4,2,,Lorbladel,6
8894,4,24,12,15,20,3,7,3,2,3,,Vestalor,7
8895,19,15,17,17,9,7,11,3,3,1,,Nylargro,6
8896,4,13,11,16,5,4,2,0,5,4,,Honeqier,6
8897,8,11,17,3,14,15,4,0,3,4,,Quyrnust,7
8898,5,21,18,19,5b,12b,3,3,0,3,"L06E012,L05E005",Shadoph,7
8899,22,1,22,2,14b,15,6b,3,2,4,"L07E006,L05E014",Teythoph,6
8900,13,15,23,6,7,22,5,3,0,2,,Hinshyran,7
8901,14,24,17,24b,9,5,17,1,5,1,L04E024,Clecer,6
8902,19,9,3,12,11,23,7,3,1,2,,Lyeofar,7
8903,17,17,17,18,21,12,8,1,0,3,,Nor,5
8904,5,13,6,16,4,20,21,3,0,2,,Llouvrurst,7
8905,17,17,9,7,14,1,24,1,5,3,,Snoikwerd,6
8906,4,6,21,3,19,9,13,1,0,2,,Craytsu,7
8907,11,10,18,3,13,18b,19,3,1,1,L06E018,Dongqark,7
8908,10,20,8,2,13,14,12,2,7,2,,Veewuth,7
8909,22,23,16,11,24,16,11,1,1,1,,Neord,5
8910,12,2,1,14,10,18,3,1,4,2,,Jieris,7
8911,8,4,21,17,21,6,13,0,3,4,,Sweiwhard,6
8912,16,15,18,4,7,11,5,2,2,3,,Ceemor,7
8913,1,15,16,19,19,19,9,0,7,4,,Cloetsu,5
8914,18,14,23,22,9,20,21,1,7,1,,Ghayseer,7
8915,18,2,21,19,7,3,9,1,5,2,,Giekin,7
8916,12,14,8,19,11,20,23,0,3,3,,Warafor,7
8917,4,14,7,11,14,13,1,2,9,2,,Wiargro,6
8918,19,14,6,6,24,1,13,2,7,1,,Koethem,6
8919,8b,15,21,21,3,16,16,0,5,1,L01E008,Cleythoph,5
8920,3,4,12,23,21,1,10,1,7,3,,Birjond,7
8921,10,9,14,22,2,17,3,1,9,2,,Buord,7
8922,6,14,17,15,1,12b,21,1,6,1,L06E012,Laoork,7
8923,23,12,2,5,4,14,2,1,7,3,,Wheytan,6
8924,23,3,3,19,18,3,1,3,1,1,,Warkitor,5
8925,8b,12,18,24,1,11b,6b,1,4,4,"L06E011,L07E006,L01E008",Mostuqua,7
8926,3,22,16,20,4,13,1,0,7,2,,Claeleth,7
8927,7,10,8,5,19,5,21,0,1,2,,Smayrnust,6
8928,11,22,4,18,20,6,18,2,4,4,,Nalaxoo,6
8929,3,9,6,14,7,21,10,3,0,2,,Swedham,7
8930,24,14,4,4,22,21,6,0,6,4,,Smagarr,6
8931,18,3,24,23,4,4,6,0,5,2,,Sneykur,6
8932,8b,17,7,18,12,13,3,1,1,1,L01E008,Foq,7
8933,1,11,18,19,23,24,8,0,6,3,,Pokwad,7
8934,20,18,7,8,12,6,17,2,8,2,,Drapharad,7
8935,10,12,14,16,6,20,16,1,8,2,,Rodeluth,6
8936,19,3,12b,14,23,16,13,3,0,1,L03E012,Qiordda,7
8937,4,3,5,19,16,7,23,3,3,4,,Shaezuka,7
8938,8,20,7,3,19b,10,20b,0,6,3,"L05E019,L07E020",Nalquowar,7
8939,24b,20,6,15,7b,3,20,0,8,3,"L01E024,L05E007",Shyrhowar,6
8940,23,15,12,17,14,24,4,2,0,4,,Geudraph,7
8941,17,21,12,8,23,11,16,2,8,4,,Niier,7
8942,13,7,20,15,5,1,11,0,3,1,,Veykwad,7
8943,12,17,22,16,13,7,22,1,5,4,,Joq,6
8944,18,2,17,4,3,11b,13,3,8,1,L06E011,Meephaw,7
8945,8,5,1,15,6,3,24,2,6,1,,Rsstu,7
8946,12,2,24,2,9,8,6,1,1,3,,Roevrom,6
8947,5,15,3,19b,3,1,9,1,1,1,L04E019,Queswikel,6
8948,7,2,24,1,12,21,15,0,6,2,,Chruibur,7
8949,11,2,6,18,12,1,20,2,8,1,,Darpohin,7
8950,22,9,16,6,15,22,3,2,2,0,,Yothaq,6
8951,9,11,15,6,12,21b,24,0,8,1,L06E021,Garhuril,7
8952,20,14,5,18,1,17,11,1,6,2,,Rurgand,7
8953,20,13,2,15,1,8,7,3,8,1,,Sayswisam,7
8954,20,8,6,23,7,10,18,3,0,3,,Jiatai,7
8955,10,17,13,18,18,1,8,2,9,0,,Dynalor,6
8956,19,13,21,18,2,16,16,2,3,0,,Schysul,6
8957,19,16,7,24,23,2,23,0,9,2,,Eood,6
8958,9,24,23,5,1,13,14,1,6,1,,Blebuq,7
8959,13,18,8,17,2,12,23,2,3,2,,Cheablar,7
8960,22,5,8,5,2,23,23,3,1,2,,Myloodd,5
8961,4,22,9,24,11,17,15,1,8,4,,Zaord,7
8962,18,19,24,7,21,4,6,0,8,3,,Saydel,7
8963,12,1,8,11,15,2,11,1,2,1,,Noood,6
8964,24,5,9,3,15,11,22,0,5,2,,Naekwerd,7
8965,4,12,14,22,2,7,11,3,3,4,,Hithem,7
8966,24,24,8,3,22,8,16,2,5,2,,Samphotai,5
8967,13,10,21,20,7,22,13,2,5,1,,Loeqark,6
8968,3,10,11,23,24b,9,10,0,2,1,L05E024,Gileth,6
8969,16,21,12,23,9,8,17,1,9,2,,Yuth,7
8970,20,16,17,2,8,6,7,2,9,4,,Nnda,7
8971,23,14,22,19,6,10,10,2,4,2,,Daryfuth,6
8972,16,10,11,15,8,23,4,0,5,3,,Smakur,7
8973,3,7,7,1,17,17b,15,3,7,1,L06E017,Raadoph,6
8974,6,13,20,18,16,3,10,2,9,0,,Garlusay,7
8975,9,17,7,15,13,13,19,2,3,0,,Youdham,6
8976,1,12b,13,16,13,24b,4,1,5,4,"L02E012,L06E024",Bleedoph,6
8977,4,14,13,18,4,16,3,1,5,2,,Theqark,6
8978,5,4,2,22,8,5,22,0,4,3,,Rothisooth,5
8979,10,14,8,17,1,17,3,1,9,1,,Burjotai,6
8980,22,18,20,3,19b,3,10,2,0,1,L05E019,Quogar,6
8981,12b,14,23,9,13,13,21,2,5,1,L01E012,Frathoph,6
8982,5,3,21,13,7,21,23,2,0,3,,Kalivoth,6
8983,2,14,14,18,3,3,1,1,4,1,,Hatuvat,5
8984,24,6,10,7,16,2,12,0,4,3,,Honaguth,7
8985,21,11,6,20,11,8,2,0,9,1,,Danhahon,6
8986,6,11,14,4,8,15,2,0,3,3,,Chaaslar,7
8987,15,22,9,13,2,9,22,3,1,2,,Belchurak,5
8988,17,19,11,12,15,13,2,2,0,3,,Wood,7
8989,4,6,2,18,18,17,21,2,7,2,,Muidham,6
8990,6,17,13,14,7,23,6,1,3,3,,Xoood,6
8991,3,19,6,11,9,2,9,0,8,0,,Raathem,6
8992,2,13,5,3,20,13,3,1,1,2,,Hatehat,5
8993,17,23,18,8,17,11,5,2,9,3,,Rakrhohin,6
8994,15b,19,10,18,10,13,8,1,2,1,L01E015,Aalf,6
8995,22,3,11,8,11,23,6,1,3,2,,Xooork,6
8996,11,14,9,23,13,21,13,1,7,1,,Delokooth,6
8997,8,2,14,4,2,17,11,2,5,2,,Sooshoor,6
8998,16,21b,9,13,15,20,24,3,9,1,L02E021,Stroorad,7
8999,1,21,13,21,1,15,22,0,9,3,,Caorta,5
9000,17,10,16,2,17,8,2,0,3,3,,Dynavord,5
9001,15,16,21,13,14,19,14,1,3,4,,Chrairjond,6
9002,3,19,24,7,18,5,13,1,1,1,,Therizalf,7
9003,19,4,24,1,2,18,15,1,6,2,,Schasay,7
9004,22,18,20,20,24,6,16,1,3,2,,Vytsu,6
9005,24,11,18,23,23,18,6,3,5,3,,Tieskel,5
9006,2,4,6,9,1,3,11,1,6,2,,Qeoork,7
9007,11,15,3,8,18,15,21,3,5,1,,Yaurjond,6
9008,24,19,1,14,12,24,3,0,2,2,,Paelf,6
9009,11,1,21,12,6,5,15,3,2,1,,Rjzu,7
9010,21,6,5,18,19,24,4,3,8,3,,Eeeremus,7
9011,21,9,22,20,1,14,2,0,2,2,,Hoodu,7
9012,4,18,13,17,24,17,13,1,9,3,,Dritsoi,5
9013,5,6,13,6,16,16,6,0,2,1,,Seripoork,4
9014,17,4,16,3,16,5,1,1,2,2,,Quatroskel,6
9015,18,19,23,6,7b,1,9,2,3,1,L05E007,Cyiev,7
9016,18,23,8,24,16,2,1,3,6,1,,Whoover,7
9017,24,6,4b,4,8b,15,24,0,9,3,"L03E004,L05E008",Sdrathem,6
9018,1,17,8,3,5,13,14,1,8,3,,Steuhat,7
9019,21,18,16,5,18,17,2,0,4,2,,Xoq,6
9020,13,3,6,13,17,11,14,1,5,2,,Kalshowor,6
9021,21,10,14,9,22,23,10,0,8,2,,Tinecar,6
9022,24,20,10,7,16,23,23,3,8,4,,Fiark,6
9023,12,13,18,8,11,12,5,0,0,3,,Kuoqda,6
9024,23,12,16,5,14,5,16,1,9,2,,Leravurk,5
9025,15,11,14,18,6,24,19,1,5,2,,Rynymoq,7
9026,17,6,22,3,23,23,4,0,9,4,,Meyril,6
9027,6,20,21,23,12,19,18,3,0,2,,Drywhud,7
9028,9,4,9,11,12,24,1,2,6,2,,Tiauguddh,6
9029,17,21,9,14,6,17,19,3,0,3,,Schaloodd,6
9030,18,22,1,15,1,7,6,3,2,3,,Hatozuth,6
9031,21,20,2,14,13,20,6b,0,7,1,L07E006,Quehuny,6
9032,13,8,19,23,4b,14,9,0,7,1,L05E004,Pealza,7
9033,4,22,21,24,6,3,10,1,9,3,,Giiergon,7
9034,14,17,9,17,16,4,24,0,9,0,,Goodra,6
9035,21,6,18,12,20,16,1,0,5,2,,Veewoorph,7
9036,4,24,4,4,3,20,10,3,4,2,,Zauth,5
9037,7,5,7,24,18,19,4,2,0,4,,Ruthoph,6
9038,24,21,10,7,3,22,8,1,6,3,,Ghaiword,7
9039,17,18,24,15,21,14,24,3,4,2,,Drisay,6
9040,19,12,10,24,5,11,9,1,5,4,,Crayvrom,7
9041,9,22,10,20,2,5,13,0,3,1,,Snayludh,7
9042,23,23,15,18,15,14,15,1,9,0,,Yoemos,4
9043,19,15,22,12,6,9,23,1,7,3,,Hinroyer,7
9044,19,3,23,8,15,4,9,1,5,0,,Chathoton,7
9045,8,8,8,7,2,17,14,2,4,4,,Noogarr,5
9046,23,23,10,23,2,5,1,0,6,0,,Rakchryrod,5
9047,23,2,16,22,8,23,8,3,1,3,,Staives,5
9048,2b,19,19,3,21,17b,18,1,6,4,"L01E002,L06E017",Taioyoo,6
9049,12,12,10,21,8,22,5,3,9,4,,Eororq,6
9050,20,15,17,10,3,20,4,1,1,2,,Denylier,6
